Date,GBP 2m 1y,,,Date,GBP 2m 5y
06/12/2007,6.1493,,,06/12/2007,5.661
6/13/2007,6.2276,,,6/13/2007,5.7265
6/14/2007,6.2324,,,6/14/2007,5.7569
6/15/2007,6.196,,,6/15/2007,5.7188
6/18/2007,6.2005,,,6/18/2007,5.8431
6/19/2007,6.2138,,,6/19/2007,5.8331
6/20/2007,6.1767,,,6/20/2007,5.8265
6/21/2007,6.2608,,,6/21/2007,5.8196
6/22/2007,6.2834,,,6/22/2007,5.8285
6/25/2007,6.2627,,,6/25/2007,5.7951
6/26/2007,6.2486,,,6/26/2007,5.8267
6/27/2007,6.2422,,,6/27/2007,5.7862
6/28/2007,6.213,,,6/28/2007,5.7835
6/29/2007,6.2541,,,6/29/2007,5.763
07/02/2007,6.2769,,,07/02/2007,5.779
07/03/2007,6.2183,,,07/03/2007,5.7716
07/04/2007,6.2455,,,07/04/2007,5.8062
07/05/2007,6.2733,,,07/05/2007,5.9061
07/06/2007,6.2999,,,07/06/2007,5.784
07/09/2007,6.3335,,,07/09/2007,5.8465
07/10/2007,6.2822,,,07/10/2007,5.9003
07/11/2007,6.237,,,07/11/2007,5.8354
07/12/2007,6.2641,,,07/12/2007,5.8223
7/13/2007,6.2659,,,7/13/2007,5.8403
7/16/2007,6.2784,,,7/16/2007,5.844
7/17/2007,6.2603,,,7/17/2007,5.7471
7/18/2007,6.3366,,,7/18/2007,5.8441
7/19/2007,6.2999,,,7/19/2007,5.8172
7/20/2007,6.2815,,,7/20/2007,5.8801
7/23/2007,6.222,,,7/23/2007,5.7017
7/24/2007,6.2789,,,7/24/2007,5.7884
7/25/2007,6.2806,,,7/25/2007,5.7486
7/26/2007,6.2326,,,7/26/2007,5.7427
7/27/2007,6.16,,,7/27/2007,5.6329
7/30/2007,6.1284,,,7/30/2007,5.6784
7/31/2007,6.1319,,,7/31/2007,5.6609
08/01/2007,6.1363,,,08/01/2007,5.6932
08/02/2007,6.1296,,,08/02/2007,5.6875
08/03/2007,6.1596,,,08/03/2007,5.6708
08/06/2007,6.1013,,,08/06/2007,5.6556
08/07/2007,6.1061,,,08/07/2007,5.6442
08/08/2007,6.1134,,,08/08/2007,5.633
08/09/2007,6.186,,,08/09/2007,5.6887
08/10/2007,6.1316,,,08/10/2007,5.6904
8/13/2007,6.0926,,,8/13/2007,5.6079
8/14/2007,6.0991,,,8/14/2007,5.6401
8/15/2007,6.0155,,,8/15/2007,5.6472
8/16/2007,5.964,,,8/16/2007,5.5882
8/17/2007,5.831,,,8/17/2007,5.5564
8/20/2007,5.9057,,,8/20/2007,5.4804
8/21/2007,5.8961,,,8/21/2007,5.5415
8/22/2007,5.8626,,,8/22/2007,5.5225
8/23/2007,5.9576,,,8/23/2007,5.5793
8/24/2007,5.978,,,8/24/2007,5.5086
8/27/2007,6.0587,,,8/27/2007,5.548
8/28/2007,6.0618,,,8/28/2007,5.5673
8/29/2007,5.9865,,,8/29/2007,5.5037
8/30/2007,5.9974,,,8/30/2007,5.4773
8/31/2007,5.9659,,,8/31/2007,5.4984
09/03/2007,5.9956,,,09/03/2007,5.4847
09/04/2007,6.0083,,,09/04/2007,5.5284
09/05/2007,6.0003,,,09/05/2007,5.5163
09/06/2007,5.9578,,,09/06/2007,5.4766
09/07/2007,5.8852,,,09/07/2007,5.4187
09/10/2007,5.7954,,,09/10/2007,5.3928
09/11/2007,5.7086,,,09/11/2007,5.3351
09/12/2007,5.7207,,,09/12/2007,5.3432
9/13/2007,5.6308,,,9/13/2007,5.2696
9/14/2007,5.7186,,,9/14/2007,5.3413
9/17/2007,5.6418,,,9/17/2007,5.2664
9/18/2007,5.553,,,9/18/2007,5.243
9/19/2007,5.6683,,,9/19/2007,5.2225
9/20/2007,5.5805,,,9/20/2007,5.2823
9/21/2007,5.6721,,,9/21/2007,5.3599
9/24/2007,5.6723,,,9/24/2007,5.3935
9/25/2007,5.6338,,,9/25/2007,5.3888
9/26/2007,5.5842,,,9/26/2007,5.3853
9/27/2007,5.6037,,,9/27/2007,5.4402
9/28/2007,5.6044,,,9/28/2007,5.4268
10/01/2007,5.5431,,,10/01/2007,5.3884
10/02/2007,5.5273,,,10/02/2007,5.3843
10/03/2007,5.486,,,10/03/2007,5.2736
10/04/2007,5.5383,,,10/04/2007,5.333
10/05/2007,5.5568,,,10/05/2007,5.2693
10/08/2007,5.6184,,,10/08/2007,5.3698
10/09/2007,5.6618,,,10/09/2007,5.2341
10/10/2007,5.6452,,,10/10/2007,5.2177
10/11/2007,5.7689,,,10/11/2007,5.3055
10/12/2007,5.7462,,,10/12/2007,5.3507
10/15/2007,5.7814,,,10/15/2007,5.3851
10/16/2007,5.8077,,,10/16/2007,5.4298
10/17/2007,5.7339,,,10/17/2007,5.4229
10/18/2007,5.6598,,,10/18/2007,5.3805
10/19/2007,5.6279,,,10/19/2007,5.395
10/22/2007,5.5899,,,10/22/2007,5.273
10/23/2007,5.5973,,,10/23/2007,5.3324
10/24/2007,5.5881,,,10/24/2007,5.2711
10/25/2007,5.5242,,,10/25/2007,5.2184
10/26/2007,5.4863,,,10/26/2007,5.1764
10/29/2007,5.4615,,,10/29/2007,5.2122
10/30/2007,5.5117,,,10/30/2007,5.179
10/31/2007,5.535,,,10/31/2007,5.2358
11/01/2007,5.591,,,11/01/2007,5.2937
11/02/2007,5.5402,,,11/02/2007,5.2911
11/05/2007,5.5034,,,11/05/2007,5.2503
11/06/2007,5.4711,,,11/06/2007,5.2506
11/07/2007,5.4787,,,11/07/2007,5.2409
11/08/2007,5.4636,,,11/08/2007,5.2416
11/09/2007,5.3699,,,11/09/2007,5.2566
11/12/2007,5.3398,,,11/12/2007,5.184
11/13/2007,5.3966,,,11/13/2007,5.1758
11/14/2007,5.4085,,,11/14/2007,5.1633
11/15/2007,5.3521,,,11/15/2007,5.16
11/16/2007,5.262,,,11/16/2007,5.0386
11/19/2007,5.242,,,11/19/2007,5.1267
11/20/2007,5.1703,,,11/20/2007,5.091
11/21/2007,5.2297,,,11/21/2007,5.0922
11/22/2007,5.1754,,,11/22/2007,5.0822
11/23/2007,5.1574,,,11/23/2007,5.0094
11/26/2007,5.2174,,,11/26/2007,5.0335
11/27/2007,5.2095,,,11/27/2007,5.0147
11/28/2007,5.2753,,,11/28/2007,5.1025
11/29/2007,5.2923,,,11/29/2007,5.1182
11/30/2007,5.1995,,,11/30/2007,5.0092
12/03/2007,5.2577,,,12/03/2007,5.0325
12/04/2007,5.1633,,,12/04/2007,5.0045
12/05/2007,5.1117,,,12/05/2007,4.9988
12/06/2007,5.0473,,,12/06/2007,4.8739
12/07/2007,5.0726,,,12/07/2007,4.9524
12/10/2007,5.1811,,,12/10/2007,4.9763
12/11/2007,5.1936,,,12/11/2007,5.1359
12/12/2007,5.1404,,,12/12/2007,5.0937
12/13/2007,5.2264,,,12/13/2007,5.1034
12/14/2007,5.1917,,,12/14/2007,5.1167
12/17/2007,5.2503,,,12/17/2007,5.1548
12/18/2007,5.2251,,,12/18/2007,5.1068
12/19/2007,5.2126,,,12/19/2007,5.1331
12/20/2007,5.1241,,,12/20/2007,5.046
12/21/2007,5.0828,,,12/21/2007,4.9886
12/24/2007,5.1018,,,12/24/2007,5.1474
12/25/2007,5.0346,,,12/25/2007,5.1777
12/26/2007,5.0483,,,12/26/2007,5.0111
12/27/2007,5.0478,,,12/27/2007,5.1372
12/28/2007,5.0381,,,12/28/2007,5.0416
12/31/2007,5.017,,,12/31/2007,4.8059
01/01/2008,4.9531,,,01/01/2008,4.9571
01/02/2008,4.9612,,,01/02/2008,4.9522
01/03/2008,4.7985,,,01/03/2008,4.8009
01/04/2008,4.8258,,,01/04/2008,4.905
01/07/2008,4.7827,,,01/07/2008,4.846
01/08/2008,4.7911,,,01/08/2008,4.8145
01/09/2008,4.8503,,,01/09/2008,4.7921
01/10/2008,4.7883,,,01/10/2008,4.8323
01/11/2008,4.7752,,,01/11/2008,4.8605
1/14/2008,4.7213,,,1/14/2008,4.8883
1/15/2008,4.7006,,,1/15/2008,4.8777
1/16/2008,4.7006,,,1/16/2008,4.8318
1/17/2008,4.7207,,,1/17/2008,4.8364
1/18/2008,4.7482,,,1/18/2008,4.8893
1/21/2008,4.7159,,,1/21/2008,4.8997
1/22/2008,4.6344,,,1/22/2008,4.8314
1/23/2008,4.73,,,1/23/2008,4.9927
1/24/2008,4.5985,,,1/24/2008,4.8938
1/25/2008,4.8148,,,1/25/2008,4.9856
1/28/2008,4.8257,,,1/28/2008,4.8835
1/29/2008,4.7926,,,1/29/2008,4.9809
1/30/2008,4.8791,,,1/30/2008,5.0251
1/31/2008,4.8619,,,1/31/2008,5.0712
02/01/2008,4.724,,,02/01/2008,4.9509
02/04/2008,4.673,,,02/04/2008,5.037
02/05/2008,4.711,,,02/05/2008,4.9941
02/06/2008,4.5937,,,02/06/2008,4.9889
02/07/2008,4.6029,,,02/07/2008,4.9295
02/08/2008,4.5435,,,02/08/2008,4.9857
02/11/2008,4.5092,,,02/11/2008,4.9162
02/12/2008,4.5805,,,02/12/2008,5.0886
2/13/2008,4.6556,,,2/13/2008,5.2323
2/14/2008,4.6535,,,2/14/2008,5.1551
2/15/2008,4.6835,,,2/15/2008,5.0475
2/18/2008,4.6269,,,2/18/2008,5.0937
2/19/2008,4.697,,,2/19/2008,5.179
2/20/2008,4.6864,,,2/20/2008,5.1302
2/21/2008,4.7479,,,2/21/2008,5.2248
2/22/2008,4.8174,,,2/22/2008,5.2247
2/25/2008,4.7905,,,2/25/2008,5.2138
2/26/2008,4.8254,,,2/26/2008,5.364
2/27/2008,4.8271,,,2/27/2008,5.3656
2/28/2008,4.7902,,,2/28/2008,5.2292
2/29/2008,4.6544,,,2/29/2008,5.0949
03/03/2008,4.5805,,,03/03/2008,5.0518
03/04/2008,4.629,,,03/04/2008,5.0355
03/05/2008,4.5849,,,03/05/2008,5.0108
03/06/2008,4.6786,,,03/06/2008,5.1311
03/07/2008,4.6558,,,03/07/2008,5.0049
03/10/2008,4.5956,,,03/10/2008,5.0692
03/11/2008,4.5687,,,03/11/2008,5.0133
03/12/2008,4.6827,,,03/12/2008,5.0523
3/13/2008,4.7403,,,3/13/2008,5.0212
3/14/2008,4.7537,,,3/14/2008,5.0978
3/17/2008,4.6962,,,3/17/2008,5.0701
3/18/2008,4.5437,,,3/18/2008,4.9631
3/19/2008,4.693,,,3/19/2008,4.9876
3/20/2008,4.6924,,,3/20/2008,5.0033
3/21/2008,4.7796,,,3/21/2008,4.9802
3/24/2008,4.788,,,3/24/2008,6.854
3/25/2008,4.7775,,,3/25/2008,6.8224
3/26/2008,4.9903,,,3/26/2008,5.045
3/27/2008,4.9966,,,3/27/2008,4.8885
3/28/2008,4.948,,,3/28/2008,4.9831
3/31/2008,4.8314,,,3/31/2008,4.9161
04/01/2008,4.784,,,04/01/2008,4.9022
04/02/2008,4.821,,,04/02/2008,4.9874
04/03/2008,4.8502,,,04/03/2008,4.9396
04/04/2008,4.7952,,,04/04/2008,5.1134
04/07/2008,4.7794,,,04/07/2008,5.0406
04/08/2008,4.8706,,,04/08/2008,5.0897
04/09/2008,4.7978,,,04/09/2008,4.97
04/10/2008,4.7391,,,04/10/2008,4.9993
04/11/2008,4.7588,,,04/11/2008,5.0232
4/14/2008,4.7214,,,4/14/2008,4.8349
4/15/2008,4.7194,,,4/15/2008,4.9992
4/16/2008,4.6691,,,4/16/2008,4.9952
4/17/2008,4.7704,,,4/17/2008,5.0432
4/18/2008,4.935,,,4/18/2008,5.2134
4/21/2008,5.1181,,,4/21/2008,5.2261
4/22/2008,5.1185,,,4/22/2008,5.163
4/23/2008,5.2654,,,4/23/2008,5.0991
4/24/2008,5.2341,,,4/24/2008,5.1057
4/25/2008,5.292,,,4/25/2008,5.1263
4/28/2008,5.3427,,,4/28/2008,5.142
4/29/2008,5.2861,,,4/29/2008,5.0904
4/30/2008,5.2064,,,4/30/2008,5.068
05/01/2008,5.1943,,,05/01/2008,5.1526
05/02/2008,5.1286,,,05/02/2008,4.9474
05/05/2008,5.1817,,,05/05/2008,5.1408
05/06/2008,5.1926,,,05/06/2008,5.1304
05/07/2008,5.1018,,,05/07/2008,5.0918
05/08/2008,5.0899,,,05/08/2008,5.1081
05/09/2008,5.0059,,,05/09/2008,5.0211
05/12/2008,4.9976,,,05/12/2008,4.9866
5/13/2008,5.0839,,,5/13/2008,5.0143
5/14/2008,5.2393,,,5/14/2008,5.0959
5/15/2008,5.4619,,,5/15/2008,5.174
5/16/2008,5.4772,,,5/16/2008,5.0564
5/19/2008,5.4539,,,5/19/2008,5.0859
5/20/2008,5.5137,,,5/20/2008,5.124
5/21/2008,5.485,,,5/21/2008,5.0327
5/22/2008,5.5488,,,5/22/2008,5.1387
5/23/2008,5.8031,,,5/23/2008,5.1303
5/26/2008,5.7092,,,5/26/2008,5.1472
5/27/2008,5.7094,,,5/27/2008,5.0705
5/28/2008,5.7539,,,5/28/2008,5.1392
5/29/2008,5.832,,,5/29/2008,5.1654
5/30/2008,6.0101,,,5/30/2008,5.1961
06/02/2008,5.8944,,,06/02/2008,5.4046
06/03/2008,5.658,,,06/03/2008,5.2544
06/04/2008,5.7793,,,06/04/2008,5.2931
06/05/2008,5.7088,,,06/05/2008,5.1429
06/06/2008,5.8812,,,06/06/2008,5.2929
06/09/2008,5.873,,,06/09/2008,5.4126
06/10/2008,6.245,,,06/10/2008,5.3186
06/11/2008,6.2337,,,06/11/2008,5.3441
06/12/2008,6.155,,,06/12/2008,5.3531
6/13/2008,6.3426,,,6/13/2008,5.4185
6/16/2008,6.4728,,,6/16/2008,5.3437
6/17/2008,6.5153,,,6/17/2008,5.3903
6/18/2008,6.2416,,,6/18/2008,5.3385
6/19/2008,6.2701,,,6/19/2008,5.4037
6/20/2008,6.4535,,,6/20/2008,5.3748
6/23/2008,6.347,,,6/23/2008,5.412
6/24/2008,6.3128,,,6/24/2008,5.4315
6/25/2008,6.2503,,,6/25/2008,5.4191
6/26/2008,6.2437,,,6/26/2008,5.3794
6/27/2008,6.1016,,,6/27/2008,5.4153
6/30/2008,6.0945,,,6/30/2008,5.3019
07/01/2008,6.1756,,,07/01/2008,5.429
07/02/2008,6.0918,,,07/02/2008,5.408
07/03/2008,6.0774,,,07/03/2008,5.4951
07/04/2008,5.9394,,,07/04/2008,5.3476
07/07/2008,5.9209,,,07/07/2008,5.1997
07/08/2008,5.812,,,07/08/2008,5.3239
07/09/2008,5.8287,,,07/09/2008,5.2838
07/10/2008,5.8187,,,07/10/2008,5.235
07/11/2008,5.7682,,,07/11/2008,5.2455
7/14/2008,5.7636,,,7/14/2008,5.3254
7/15/2008,5.7593,,,7/15/2008,5.2525
7/16/2008,5.6541,,,7/16/2008,5.251
7/17/2008,5.654,,,7/17/2008,5.2421
7/18/2008,5.7177,,,7/18/2008,5.3545
7/21/2008,5.8103,,,7/21/2008,5.3077
7/22/2008,5.773,,,7/22/2008,5.3113
7/23/2008,5.719,,,7/23/2008,5.3642
7/24/2008,5.7847,,,7/24/2008,5.3673
7/25/2008,5.6368,,,7/25/2008,5.2771
7/28/2008,5.6124,,,7/28/2008,5.2398
7/29/2008,5.5294,,,7/29/2008,5.2688
7/30/2008,5.5179,,,7/30/2008,5.2485
7/31/2008,5.4639,,,7/31/2008,5.1487
08/01/2008,5.4023,,,08/01/2008,5.1872
08/04/2008,5.4165,,,08/04/2008,5.2331
08/05/2008,5.3324,,,08/05/2008,5.2518
08/06/2008,5.3165,,,08/06/2008,5.1507
08/07/2008,5.2908,,,08/07/2008,5.0926
08/08/2008,5.2264,,,08/08/2008,4.983
08/11/2008,5.3296,,,08/11/2008,4.9737
08/12/2008,5.4191,,,08/12/2008,5.0947
8/13/2008,5.3279,,,8/13/2008,4.8668
8/14/2008,5.1035,,,8/14/2008,4.9981
8/15/2008,5.1198,,,8/15/2008,5.0054
8/18/2008,5.1221,,,8/18/2008,4.8385
8/19/2008,5.162,,,8/19/2008,4.9842
8/20/2008,5.1572,,,8/20/2008,5.0413
8/21/2008,5.1652,,,8/21/2008,4.8831
8/22/2008,5.224,,,8/22/2008,4.9841
8/25/2008,5.2228,,,8/25/2008,5.0183
8/26/2008,5.2241,,,8/26/2008,4.9308
8/27/2008,5.1425,,,8/27/2008,4.8987
8/28/2008,5.1512,,,8/28/2008,4.7891
8/29/2008,5.1712,,,8/29/2008,4.8557
09/01/2008,5.1225,,,09/01/2008,4.937
09/02/2008,5.0214,,,09/02/2008,4.9044
09/03/2008,5.0094,,,09/03/2008,4.9236
09/04/2008,5.0176,,,09/04/2008,4.9562
09/05/2008,5.0296,,,09/05/2008,4.8307
09/08/2008,5.0009,,,09/08/2008,4.8996
09/09/2008,5.0628,,,09/09/2008,4.8767
09/10/2008,5.0654,,,09/10/2008,4.8888
09/11/2008,5.0418,,,09/11/2008,4.9037
09/12/2008,5.0064,,,09/12/2008,4.8818
9/15/2008,5.1136,,,9/15/2008,5.4251
9/16/2008,4.9287,,,9/16/2008,4.9313
9/17/2008,4.9358,,,9/17/2008,4.9648
9/18/2008,5.0822,,,9/18/2008,4.7527
9/19/2008,5.1984,,,9/19/2008,4.8963
9/22/2008,5.3016,,,9/22/2008,5.0595
9/23/2008,5.403,,,9/23/2008,5.0865
9/24/2008,5.3729,,,9/24/2008,5.0034
9/25/2008,5.3271,,,9/25/2008,4.9925
9/26/2008,5.259,,,9/26/2008,5.0545
9/29/2008,5.147,,,9/29/2008,4.9354
9/30/2008,4.9748,,,9/30/2008,4.9142
10/01/2008,4.9859,,,10/01/2008,4.9218
10/02/2008,4.8807,,,10/02/2008,5.115
10/03/2008,4.7703,,,10/03/2008,4.704
10/06/2008,4.8155,,,10/06/2008,4.8652
10/07/2008,4.6088,,,10/07/2008,4.7347
10/08/2008,4.496,,,10/08/2008,4.8012
10/09/2008,4.3137,,,10/09/2008,4.7469
10/10/2008,4.3726,,,10/10/2008,4.9782
10/13/2008,4.3042,,,10/13/2008,4.9343
10/14/2008,4.3976,,,10/14/2008,4.9176
10/15/2008,4.4179,,,10/15/2008,4.9743
10/16/2008,4.3538,,,10/16/2008,5.0094
10/17/2008,4.2804,,,10/17/2008,5.0646
10/20/2008,4.2037,,,10/20/2008,5.0779
10/21/2008,4.1216,,,10/21/2008,4.8994
10/22/2008,4.0891,,,10/22/2008,4.8351
10/23/2008,3.9045,,,10/23/2008,5.0227
10/24/2008,3.9408,,,10/24/2008,4.789
10/27/2008,3.7407,,,10/27/2008,4.8405
10/28/2008,3.7784,,,10/28/2008,4.7854
10/29/2008,3.7946,,,10/29/2008,4.9245
10/30/2008,3.7855,,,10/30/2008,4.8174
10/31/2008,3.7357,,,10/31/2008,4.8229
11/03/2008,3.7793,,,11/03/2008,5.1148
11/04/2008,3.7638,,,11/04/2008,4.9488
11/05/2008,3.6679,,,11/05/2008,4.925
11/06/2008,3.5795,,,11/06/2008,4.7873
11/07/2008,3.3855,,,11/07/2008,4.7011
11/10/2008,3.3166,,,11/10/2008,4.5806
11/11/2008,3.3228,,,11/11/2008,4.7082
11/12/2008,3.302,,,11/12/2008,4.6256
11/13/2008,3.0998,,,11/13/2008,4.5244
11/14/2008,3.0914,,,11/14/2008,4.5289
11/17/2008,3.1618,,,11/17/2008,4.5476
11/18/2008,3.1408,,,11/18/2008,4.6027
11/19/2008,3.0612,,,11/19/2008,4.5921
11/20/2008,3.0488,,,11/20/2008,4.5665
11/21/2008,2.9463,,,11/21/2008,4.2113
11/24/2008,2.9395,,,11/24/2008,4.3788
11/25/2008,3.0494,,,11/25/2008,4.4899
11/26/2008,2.9729,,,11/26/2008,4.4038
11/27/2008,2.9024,,,11/27/2008,4.268
11/28/2008,2.9472,,,11/28/2008,4.2681
12/01/2008,2.8643,,,12/01/2008,4.2221
12/02/2008,2.7233,,,12/02/2008,4.1443
12/03/2008,2.5926,,,12/03/2008,3.9663
12/04/2008,2.5955,,,12/04/2008,3.7303
12/05/2008,2.7305,,,12/05/2008,3.7858
12/08/2008,2.7433,,,12/08/2008,3.8173
12/09/2008,2.7752,,,12/09/2008,4.0419
12/10/2008,2.7538,,,12/10/2008,4.0493
12/11/2008,2.704,,,12/11/2008,4.1207
12/12/2008,2.7094,,,12/12/2008,4.0262
12/15/2008,2.7043,,,12/15/2008,4.1247
12/16/2008,2.6903,,,12/16/2008,3.9019
12/17/2008,2.7221,,,12/17/2008,3.9998
12/18/2008,2.4249,,,12/18/2008,3.9516
12/19/2008,2.4904,,,12/19/2008,4.0027
12/22/2008,2.7087,,,12/22/2008,3.9055
12/23/2008,2.6189,,,12/23/2008,3.9631
12/24/2008,2.5619,,,12/24/2008,3.746
12/25/2008,2.5208,,,12/25/2008,3.7252
12/26/2008,2.5227,,,12/26/2008,3.7423
12/29/2008,2.5241,,,12/29/2008,3.7423
12/30/2008,2.483,,,12/30/2008,3.7403
12/31/2008,2.4551,,,12/31/2008,3.7705
01/01/2009,2.4449,,,01/01/2009,3.6156
01/02/2009,2.4559,,,01/02/2009,3.6758
01/05/2009,2.3819,,,01/05/2009,3.7372
01/06/2009,2.4097,,,01/06/2009,3.7775
01/07/2009,2.42,,,01/07/2009,3.8409
01/08/2009,2.2921,,,01/08/2009,3.8016
01/09/2009,2.1448,,,01/09/2009,3.7708
01/12/2009,2.0912,,,01/12/2009,3.7779
1/13/2009,2.027,,,1/13/2009,3.834
1/14/2009,2.0794,,,1/14/2009,3.9221
1/15/2009,2.1176,,,1/15/2009,3.8095
1/16/2009,2.1366,,,1/16/2009,3.9102
1/19/2009,2.1341,,,1/19/2009,3.8852
1/20/2009,2.1126,,,1/20/2009,4.0823
1/21/2009,1.9307,,,1/21/2009,4.0102
1/22/2009,1.9021,,,1/22/2009,4.0396
1/23/2009,1.9605,,,1/23/2009,4.2552
1/26/2009,1.9735,,,1/26/2009,4.2495
1/27/2009,1.9896,,,1/27/2009,4.2831
1/28/2009,2.0146,,,1/28/2009,4.2172
1/29/2009,1.9318,,,1/29/2009,4.1987
1/30/2009,1.907,,,1/30/2009,4.1992
02/02/2009,1.8986,,,02/02/2009,4.2008
02/03/2009,1.9857,,,02/03/2009,4.011
02/04/2009,1.9798,,,02/04/2009,4.2686
02/05/2009,2.0346,,,02/05/2009,4.3088
02/06/2009,2.0962,,,02/06/2009,4.2237
02/09/2009,2.0794,,,02/09/2009,4.4397
02/10/2009,2.0471,,,02/10/2009,4.3685
02/11/2009,2.0606,,,02/11/2009,4.0809
02/12/2009,1.8106,,,02/12/2009,4.0671
2/13/2009,1.8084,,,2/13/2009,3.9899
2/16/2009,1.8446,,,2/16/2009,4.3777
2/17/2009,1.8748,,,2/17/2009,4.3459
2/18/2009,1.9258,,,2/18/2009,4.0365
2/19/2009,2.1591,,,2/19/2009,4.1519
2/20/2009,2.1209,,,2/20/2009,4.0791
2/23/2009,2.1332,,,2/23/2009,4.0161
2/24/2009,2.1787,,,2/24/2009,4.125
2/25/2009,2.1451,,,2/25/2009,4.0568
2/26/2009,2.1581,,,2/26/2009,4.1225
2/27/2009,2.2464,,,2/27/2009,4.1598
03/02/2009,2.2289,,,03/02/2009,4.2568
03/03/2009,2.1696,,,03/03/2009,4.1735
03/04/2009,2.169,,,03/04/2009,4.1474
03/05/2009,2.1617,,,03/05/2009,4.2284
03/06/2009,2.163,,,03/06/2009,3.8929
03/09/2009,2.2284,,,03/09/2009,3.9826
03/10/2009,2.2847,,,03/10/2009,3.6916
03/11/2009,2.1853,,,03/11/2009,3.9545
03/12/2009,2.1058,,,03/12/2009,3.9046
3/13/2009,2.1472,,,3/13/2009,3.8412
3/16/2009,2.195,,,3/16/2009,3.8916
3/17/2009,2.2445,,,3/17/2009,3.9395
3/18/2009,2.2449,,,3/18/2009,3.9685
3/19/2009,2.1421,,,3/19/2009,4.021
3/20/2009,2.0869,,,3/20/2009,4.0494
3/23/2009,2.0256,,,3/23/2009,4.0093
3/24/2009,2.0614,,,3/24/2009,3.984
3/25/2009,2.1645,,,3/25/2009,4.1584
3/26/2009,2.124,,,3/26/2009,4.0281
3/27/2009,2.1598,,,3/27/2009,4.0555
3/30/2009,2.0686,,,3/30/2009,4.2599
3/31/2009,2.0218,,,3/31/2009,4.0785
04/01/2009,1.9496,,,04/01/2009,3.9655
04/02/2009,1.8895,,,04/02/2009,3.9162
04/03/2009,2.052,,,04/03/2009,4.1039
04/06/2009,2.2237,,,04/06/2009,4.1697
04/07/2009,2.2356,,,04/07/2009,4.2559
04/08/2009,2.1793,,,04/08/2009,4.229
04/09/2009,2.1893,,,04/09/2009,4.1676
04/10/2009,2.1568,,,04/10/2009,4.1034
4/13/2009,2.1792,,,4/13/2009,4.1139
4/14/2009,2.1815,,,4/14/2009,4.1163
4/15/2009,2.0957,,,4/15/2009,4.0887
4/16/2009,2.1171,,,4/16/2009,4.151
4/17/2009,2.1279,,,4/17/2009,4.1537
4/20/2009,2.286,,,4/20/2009,4.1627
4/21/2009,2.2011,,,4/21/2009,4.1806
4/22/2009,2.249,,,4/22/2009,4.1971
4/23/2009,2.2846,,,4/23/2009,4.1946
4/24/2009,2.2343,,,4/24/2009,4.2716
4/27/2009,2.1971,,,4/27/2009,4.0968
4/28/2009,2.1488,,,4/28/2009,4.136
4/29/2009,2.1425,,,4/29/2009,4.1375
4/30/2009,2.072,,,4/30/2009,4.0778
05/01/2009,2.0065,,,05/01/2009,4.0831
05/05/2009,2.0391,,,05/05/2009,4.1868
05/06/2009,2.1256,,,05/06/2009,4.1816
05/07/2009,2.1246,,,05/07/2009,4.2979
05/08/2009,2.1757,,,05/08/2009,4.418
05/11/2009,2.1355,,,05/11/2009,4.5762
05/12/2009,2.1678,,,05/12/2009,4.4567
5/13/2009,2.163,,,5/13/2009,4.4605
5/14/2009,1.9618,,,5/14/2009,4.2449
5/15/2009,1.9099,,,5/15/2009,4.2531
5/18/2009,1.8789,,,5/18/2009,4.3082
5/19/2009,1.8399,,,5/19/2009,4.2822
5/20/2009,1.8106,,,5/20/2009,4.3018
5/21/2009,1.809,,,5/21/2009,4.5758
5/22/2009,1.8361,,,5/22/2009,4.4537
5/26/2009,1.8403,,,5/26/2009,4.4773
5/27/2009,1.8039,,,5/27/2009,4.4246
5/28/2009,1.9074,,,5/28/2009,4.5248
5/29/2009,1.8651,,,5/29/2009,4.5536
06/01/2009,1.8366,,,06/01/2009,4.6255
06/02/2009,1.9936,,,06/02/2009,4.6462
06/03/2009,1.9459,,,06/03/2009,4.6947
06/04/2009,1.9463,,,06/04/2009,4.5809
06/05/2009,2.0658,,,06/05/2009,4.7489
06/08/2009,2.361,,,06/08/2009,4.6118
06/09/2009,2.5926,,,06/09/2009,4.6885
06/10/2009,2.5116,,,06/10/2009,4.6003
06/11/2009,2.4987,,,06/11/2009,4.7127
06/12/2009,2.567,,,06/12/2009,4.71
6/15/2009,2.4967,,,6/15/2009,4.7587
6/16/2009,2.444,,,6/16/2009,4.6908
6/17/2009,2.4042,,,6/17/2009,4.7178
6/18/2009,2.3589,,,6/18/2009,4.6053
6/19/2009,2.4376,,,6/19/2009,4.7322
6/22/2009,2.3577,,,6/22/2009,4.681
6/23/2009,2.2644,,,6/23/2009,4.7637
6/24/2009,2.3169,,,6/24/2009,4.6816
6/25/2009,2.2717,,,6/25/2009,4.703
6/26/2009,2.1985,,,6/26/2009,4.737
6/29/2009,2.1878,,,6/29/2009,4.673
6/30/2009,2.3242,,,6/30/2009,4.6173
07/01/2009,2.3579,,,07/01/2009,4.6722
07/02/2009,2.391,,,07/02/2009,4.7792
07/03/2009,2.2251,,,07/03/2009,4.6676
07/06/2009,2.1922,,,07/06/2009,4.7559
07/07/2009,2.1529,,,07/07/2009,4.7205
07/08/2009,2.0752,,,07/08/2009,4.7067
07/09/2009,2.0199,,,07/09/2009,4.6649
07/10/2009,2.1195,,,07/10/2009,4.7632
